root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.167828594644299e-06,0.007724902450305787,0.6466983068349986,0.0,0.0,-108.06323384056864,5.395271152747304,-78.54249887684742,25.09922556065563,-56.84070894146978,5.028324057036403,2.297960275566866,-32.39028483569163,-58.58568328567655,71.7696271543186,-10.256263600858817,6.824470355901667,2.0451893107687753,4.721913213000644,-7.532515297726949,0.43508179928590096,-2.012946064662969,14.364411303518224,-7.317623758505418,-0.5326036950071957,-7.527031077472623,-0.41335672263703677,2.009367138169413,14.365545969777742,-7.323202534281372,0.5584400457363725
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.175239166960909e-06,0.0077328889621888315,0.647366906049747,0.0,0.0,-108.19272755713035,5.393740801552071,-78.62370127450089,25.07778587555751,-56.89947460230783,5.033522668940134,2.300336057936371,-32.44154288386267,-58.6391446785579,71.84382731202894,-10.31425611444063,6.83152594190337,2.04730376190115,4.726795037234533,-7.532537048818102,0.4351998930472082,-2.0129657628421485,14.364642696025014,-7.318057167326225,-0.5326922938001102,-7.527047158616419,-0.4134523555861936,2.0093831362191534,14.365778535377087,-7.323641710807248,0.5585553558468007
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.182633083412399e-06,0.007740857523735649,0.6480340025332805,0.0,0.0,-108.3219302260125,5.3922138899458485,-78.70472116314896,25.05639437789863,-56.958108182534716,5.038709596540009,2.302706500541413,-32.49268572539375,-58.6924859126025,71.91786069883872,-10.372118285122728,6.8385656699006185,2.0494134606323113,4.731665889170669,-7.532558751021907,0.43531772138316416,-2.0129854167480654,14.36487356845829,-7.318489602025393,-0.5327806934600181,-7.527063203616534,-0.4135477735925047,2.0093990983119734,14.366010578266298,-7.3240799002480985,0.5586704067883597
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.19001030857558e-06,0.0077488080967700115,0.6486995930896359,0.0,0.0,-108.45084122822371,5.390690425243848,-78.78555815463706,25.03505117016257,-57.01660940124542,5.043884814986209,2.3050715920255436,-32.543713115266904,-58.74570673226024,71.99172696006468,-10.429849835695807,6.8455895061670935,2.0515183968549975,4.736525745473501,-7.5325804042343885,0.4354352837292703,-2.01300502628656,14.365103919711974,-7.318921060531186,-0.5328688935634095,-7.5270792123961,-0.41364297619883617,2.0094150243714015,14.366242097333691,-7.324517100504617,0.5587851980098572
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.1973708072109785e-06,0.007756740643313681,0.6493636745394253,0.0,0.0,-108.57945994798284,5.389170414723346,-78.86621186282363,25.013756354301407,-57.07497797899173,5.049048299557786,2.3074313210912116,-32.59462480973487,-58.79880688330627,72.06542574286301,-10.487450490388216,6.852597417151386,2.0536185605143644,4.741374582928505,-7.532602008352116,0.43555257952395576,-2.013024591363963,14.365333748685732,-7.31935154078262,-0.5329568936889709,-7.527095184878644,-0.41373796295042486,2.0094309143213613,14.366473091473345,-7.324953309488392,0.5588997289629594
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.204714544263413e-06,0.007764655125587036,0.650026243719888,0.0,0.0,-108.70778577272925,5.387653865623559,-78.94668190358657,24.992510031734028,-57.13321363778692,5.054200025663082,2.309785676499949,-32.645420566325136,-58.85178611284533,72.13895669623523,-10.544919974870547,6.859589369477551,2.0557139416081536,4.7462123784425625,-7.532623563272197,0.4356696082085864,-2.013044111887092,14.36556305428497,-7.319781040729484,-0.5330446934175921,-7.527111120988097,-0.4138327333948861,2.0094467680861756,14.366703559585128,-7.32538852512193,0.5590139991021998
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.212041484862621e-06,0.007772551506009743,0.6506872974849472,0.0,0.0,-108.8358180931334,5.386140785145515,-79.02696789483001,24.971312303344344,-57.191316101110644,5.059339968840154,2.312134647072571,-32.69610014384423,-58.904644169316136,72.21231947103425,-10.602258016260445,6.866565329945706,2.057804530186867,4.751039109044368,-7.532645068892282,0.43578636922747493,-2.0130635877632583,14.36579183542088,-7.320209558332382,-0.5331322923323736,-7.5271270206487895,-0.4139272870822212,2.009462585590566,14.366933500574707,-7.3258227453386935,0.5591280078849901
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.2193515943238455e-06,0.007780429747201394,0.6513468327052627,0.0,0.0,-108.96355630310741,5.384631180451936,-79.10706945649078,24.950163269479557,-57.2492850939136,5.0644681047572035,2.3144782216893653,-32.746663302381805,-58.957380802495756,72.28551371997058,-10.659464343127313,6.873525265532587,2.059890316353938,4.7558547518848275,-7.532666525110566,0.43590286202789047,-2.013083018900266,14.366020091010444,-7.320637091562773,-0.5332196900186339,-7.527142883785453,-0.4140216235648258,2.0094783667596543,14.367162913353575,-7.326255968083146,0.5592417547716274
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.2266448381484084e-06,0.007788289811982121,0.652004846268283,0.0,0.0,-109.09099979981502,5.383125058667114,-79.18698621054479,24.929063029948537,-57.307120342622106,5.069584409212962,2.316816389290275,-32.79710980331462,-59.009995763503625,72.35853909761782,-10.71653868549672,6.880469143392094,2.061971290265894,4.760659284237425,-7.53268793182579,0.4360190860600671,-2.0131024052064137,14.366247819976453,-7.3210636384029915,-0.5333068860639161,-7.527158710323226,-0.41411574239749677,2.009494111518965,14.367391796839053,-7.3266881913107715,0.5593552392253051
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.233921182024332e-06,0.007796131663373263,0.6526613350783007,0.0,0.0,-109.21814798368234,5.381622426876789,-79.26671778101358,24.90801168402,-57.36482157514298,5.074688858137132,2.319149138875097,-32.84743940931078,-59.06248880480604,72.43139526041888,-10.773480774855267,6.8873969308558864,2.0640474421325323,4.765452683498636,-7.532709288937245,0.43613504077721454,-2.013121746590495,14.366475021247526,-7.321489196846295,-0.5333938800579955,-7.52717450018765,-0.41420964313744013,2.0095098197944234,14.367620149954341,-7.327119412988125,0.5594684607121212
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.24118059182695e-06,0.007803955264598036,0.6533162960565085,0.0,0.0,-109.3450002584086,5.380123292128017,-79.34626379397137,24.887009330420746,-57.422388520868466,5.079781427590825,2.3214764595036823,-32.897651884334046,-59.114859680220675,72.5040818666923,-10.830290344155413,6.8943085954339605,2.0661187622170973,4.7702349271883335,-7.532730596344768,0.43625072563552697,-2.0131410429618035,14.366701693758133,-7.321913764896897,-0.5334806715928869,-7.527190253304673,-0.41430332534427944,2.009525491512362,14.3678479716285,-7.327549631092858,0.5595814187010888
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.248423033619452e-06,0.0078117605790821035,0.6539697261410479,0.0,0.0,-109.47155603097569,5.378627661429061,-79.42562387755069,24.866056067334082,-57.47982091068046,5.0848620937669295,2.323798340296104,-32.94774699364751,-59.1671081449204,72.57659857663751,-10.886967127819712,6.901204104815171,2.0681852408364327,4.775005992950139,-7.532751853948754,0.4363661400941927,-2.013160294230131,14.366927836448607,-7.322337340569996,-0.5335672602628511,-7.527205969600652,-0.4143967885800624,2.009541126599517,14.368075260796491,-7.327978843613754,0.5596941126641436
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.255648473653531e-06,0.00781954757045429,0.6546216222870673,0.0,0.0,-109.59781471165944,5.377135541749256,-79.5047976619497,24.845151992397955,-57.5371184769557,5.089930832990574,2.3261147704328695,-32.99772450381816,-59.21923395543798,72.64894505234135,-10.943510861745851,6.908083426867843,2.070246868361167,4.779765858551857,-7.532773061650142,0.43648128361540384,-2.01317950030577,14.367153448265174,-7.322759921891814,-0.5336536456644022,-7.527221649002354,-0.41449003240926924,2.0095567249830326,14.3683020163992,-7.328407048550772,0.5598065420761545
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.262856878369956e-06,0.007827316202547181,0.6552719814667743,0.0,0.0,-109.72377571403959,5.375646940018891,-79.58378477943835,24.824297202703303,-57.59428095357026,5.094987621719525,2.328425739155103,-33.047584182720776,-59.27123686967022,72.72112095778387,-10.999921283311199,6.914946529640325,2.0723036352158797,4.784514501885848,-7.532794219350432,0.43659615566436544,-2.013198661099517,14.367378528159954,-7.323181506899634,-0.5337398273963153,-7.5272372914369505,-0.4145830563988203,2.00957228659046,14.368528237383433,-7.328834243915073,0.5599187064149328
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.270048214399159e-06,0.007835066439397777,0.6559208006694882,0.0,0.0,-109.84943845501012,5.374161863129088,-79.66258486436486,24.80349179479233,-57.6513080759043,5.100032436544602,2.330731235764733,-33.09732579954202,-59.323116646882184,72.79312595884416,-11.056198131377318,6.9217933813615415,2.0743555318792657,4.789251900969414,-7.532815326951683,0.4367107557093052,-2.0132177765226706,14.367603075090997,-7.32360209364183,-0.5338258050596331,-7.5272528968320325,-0.4146758601180835,2.009587811349761,14.368753922701961,-7.32926042772906,0.5600306051612408
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.2772224485618705e-06,0.007842798245248157,0.6565680769016975,0.0,0.0,-109.97480235479031,5.372680317931672,-79.74119755316269,24.78273586465669,-57.70819958084701,5.10506525419012,2.3330312496246965,-33.14694912478483,-59.37487304771181,72.8649597233067,-11.11234114629501,6.928623950441597,2.0764025488843165,4.793978033945218,-7.532836384356503,0.43682508322148317,-2.0132368464870374,14.367827088022292,-7.3240216801779034,-0.5339115782576728,-7.527268465115597,-0.4147684431388826,2.0096032991893074,14.368979071313511,-7.329685598026414,0.5601422377988017
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.284379547869664e-06,0.007850511584546081,0.657213807187109,0.0,0.0,-110.0998668369343,5.3712023112390535,-79.81962248435649,24.7620295077359,-57.764955206800934,5.110086051514273,2.3353257701591144,-33.196453930272185,-59.42650583417379,72.93662192086687,-11.168350069908549,6.935438205472302,2.078444676818479,4.798692879081649,-7.532857391468072,0.4369391376752008,-2.013255870904929,14.368050565923781,-7.324440264578522,-0.533997146596034,-7.527283996216059,-0.41486080503550404,2.009618750037883,14.369203682182821,-7.330109752852121,0.5602536038143086
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.291519479525596e-06,0.007858206421945672,0.6578579885667055,0.0,0.0,-110.22463132834218,5.369727849824104,-79.89785929856907,24.7413728189155,-57.82157469368711,5.1150948055095835,2.337614786853494,-33.24583998915151,-59.478014769664256,73.00811222313727,-11.22422464556065,6.942236115227773,2.0804819063238336,4.803396414773234,-7.532878348190122,0.43705291854781114,-2.013274849689169,14.3682735077714,-7.32485784492555,-0.5340825096826055,-7.527299490062249,-0.4149529453847055,2.0096341638246864,14.369427754280615,-7.330532890262523,0.5603647026974339
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.298642210924776e-06,0.007865882722308032,0.6585006180987972,0.0,0.0,-110.34909525927007,5.368256940420032,-79.97590763852773,24.720765892525403,-57.87805778294954,5.120091493303299,2.339898289254916,-33.29510707589866,-59.529399618964796,73.07943030365351,-11.279964618097008,6.949017648664981,2.0825142280972595,4.808088619541017,-7.532899254426957,0.4371664253197274,-2.0132937827530877,14.368495912547068,-7.325274419312082,-0.5341676671275718,-7.527314946583414,-0.41504486376572297,2.0096495404793284,14.369651286583663,-7.33095500832534,0.5604755339408384
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.305747709654978e-06,0.007873540450701898,0.6591416928590772,0.0,0.0,-110.47325806334067,5.366789589720261,-80.0537671490709,24.70020882233811,-57.934404217560036,5.125076092157826,2.342176266972225,-33.34425496632213,-59.58066014824695,73.15057583788031,-11.335569733871008,6.955782774924332,2.084541632890609,4.812769472032965,-7.532920110083438,0.4372796574744332,-2.0133126700105315,14.368717779238724,-7.325689985842483,-0.5342526185434211,-7.527330365709218,-0.4151365597602788,2.0096648799318375,14.369874278074771,-7.331376105119707,0.560586097040181
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.3128359434972254e-06,0.007881179572404282,0.6597812099406738,0.0,0.0,-110.59711917755364,5.365325804378303,-80.13143747715456,24.67970170156702,-57.9906137420229,5.130048579471139,2.344448709676224,-33.393283437567064,-59.631796125076406,73.2215485032173,-11.39103974074837,6.962531463330227,2.0865641115108744,4.817438951024351,-7.532940915065003,0.4373926144984918,-2.0133315113758576,14.368939106840344,-7.32610454263242,-0.5343373635449522,-7.527345747369745,-0.41522803295258914,2.0096801821126595,14.370096727742814,-7.331796178736218,0.5606963914941272
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.319906880426405e-06,0.007888800052901122,0.6604191664542063,0.0,0.0,-110.72067804229617,5.36386559100764,-80.20891827185902,24.659244622864684,-58.046686102379745,5.135008932777208,2.3467156070998643,-33.44219226811958,-59.682807318417396,73.2923479790053,-11.446374388111899,6.96926368339164,2.0885816548203615,4.822097035418157,-7.532961669277649,0.437505295881556,-2.013350306763939,14.369159894351952,-7.326518087808898,-0.5344219017492815,-7.527361091495498,-0.41531928292937215,2.0096954469526573,14.370318634582745,-7.332215227276947,0.5608064168043595
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.326960488611834e-06,0.007896401857887899,0.6610555595278358,0.0,0.0,-110.84393410135306,5.362408956181598,-80.28620918439503,24.63883767832112,-58.102621046214026,5.139957129746401,2.348976949038432,-33.49098123781061,-59.73369349863685,73.36297394653182,-11.501573426865955,6.975979404802665,2.090594253736856,4.82674370424545,-7.5329823726279495,0.4376177011163768,-2.013369056090167,14.369380140779652,-7.326930619510294,-0.5345062327758501,-7.527376398017408,-0.41541030927985495,2.009710674383115,14.370539997595628,-7.3326332488555,0.5609161724755855
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.333996736417881e-06,0.0079039849532703,0.6616903863073211,0.0,0.0,-110.96688680191733,5.360955906433227,-80.36330986811068,24.618480959462065,-58.158418322655926,5.14489314818591,2.351232725349743,-33.53965012782026,-59.78445443750877,73.43342608903737,-11.556636609441272,6.9826785974431,2.092601899233791,4.831378936665787,-7.53300302502305,0.4377298296988134,-2.01338775927045,14.369599845135626,-7.32734213588639,-0.5345903562464306,-7.527391666866818,-0.4155011115957816,2.0097258643357363,14.370760815788644,-7.333050241597038,0.5610256580155479
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.341015592404566e-06,0.007911549305164875,0.662323643956074,0.0,0.0,-111.089535594601,5.359506448255171,-80.44021997849792,24.598174557247184,-58.21407768238717,5.14981696604019,2.3534829259543413,-33.58819872068192,-59.83508990821871,73.50370409172156,-11.61156368979973,6.989361231379027,2.0946045823404322,4.836002711967618,-7.533023626370672,0.43784168112784316,-2.013406416221216,14.369819006438178,-7.3277526350984115,-0.5346742717851355,-7.527406897975508,-0.41559168947142144,2.009741016742649,14.37098108817511,-7.333466203638318,0.561134872935034
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.348017025328134e-06,0.007919094879899648,0.6629553296552095,0.0,0.0,-111.21187993344488,5.358060588099552,-80.51693917319889,24.57791856206845,-58.26959887764554,5.154728561391341,2.355727540835678,-33.63662680028626,-59.88559968536781,73.57380764174869,-11.666354423438756,6.99602727686335,2.0966022941420297,4.8406150095686575,-7.533044176579106,0.4379532549055703,-2.0134250268594163,14.370037623711728,-7.3281621153190635,-0.5347579790184227,-7.527422091275677,-0.4156820425035758,2.0097561315364034,14.371200813774509,-7.333881133127723,0.5612438167478839
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.355001004141673e-06,0.007926621644014779,0.663585440603602,0.0,0.0,-111.33391927592943,5.356618332377842,-80.59346711201265,24.55771306374836,-58.32498166222977,5.159627912459556,2.357966560040309,-33.684934151885464,-59.935983544977226,73.64373642825397,-11.721008567396222,7.002676704336386,2.098595025779998,4.84521580901629,-7.5330646755572275,0.43806455053723586,-2.0134435911025244,14.37025569598685,-7.32857057473256,-0.534841477575104,-7.527437246699951,-0.41577217029158625,2.009771208649975,14.371419991612493,-7.3342950282253065,0.561352488971001
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.361967497995685e-06,0.007934129564263192,0.6642139740179378,0.0,0.0,-111.45565308298481,5.355179687460745,-80.66980345690138,24.53755815153825,-58.380225791504024,5.164514997603513,2.3601999736780814,-33.73312056209723,-59.986241264492335,73.7134901423493,-11.775525880254875,7.00930948442641,2.100582768452082,4.849805089987952,-7.533085123214489,0.43817556753122694,-2.0134621088685387,14.370473222300276,-7.328978011534662,-0.534924767086351,-7.527452364181388,-0.4158620724373421,2.009786248016765,14.371638620720917,-7.334707887102818,0.5614608891243605
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.368916476238719e-06,0.00794161860761125,0.6648409271327712,0.0,0.0,-111.5770808190019,5.3537446596780685,-80.74594787199756,24.51745391411648,-58.43533102240312,5.169389795320828,2.3624277719223374,-33.78118581890911,-60.0363726227873,73.78306847712962,-11.829906122147344,7.015925587950263,2.1025655134125354,4.8543828322915505,-7.533105519460923,0.4382863053990867,-2.0134805800759836,14.370690201694929,-7.329384423932714,-0.5350078471857032,-7.527467443653471,-0.4159517485452883,2.009801249570603,14.371856700137851,-7.335119707943743,0.5615690167310193
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.375847908417933e-06,0.007949088741239355,0.665466297200575,0.0,0.0,-111.69820195184208,5.352313255318602,-80.82190002360977,24.497400439586823,-58.49029711343669,5.174252284248437,2.3646499450100866,-33.82912971168241,-60.08637740016902,73.8524711276784,-11.884149054760442,7.02252498591387,2.104543251972277,4.85894901586582,-7.533125864207146,0.4383967636555231,-2.0134990046439123,14.370906633219924,-7.329789810145673,-0.5350907175090747,-7.5274824850501165,-0.41604119822243313,2.009816213245747,14.372074228907588,-7.335530488943342,0.5616768713171245
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.382761764279716e-06,0.007956539932542625,0.6660900814917977,0.0,0.0,-111.8190159528481,5.350885480629996,-80.89765958022984,24.477397815476653,-58.54512382469433,5.1791024431630435,2.366866483242215,-33.87695203115651,-60.13625537838175,73.92169779107401,-11.938254441340154,7.029107649512854,2.106515975499075,4.863503620780749,-7.533146157364362,0.43850694181841937,-2.013517382491907,14.371122515930612,-7.330194168404155,-0.5351733776947617,-7.527497488305675,-0.4161304210783556,2.0098311389768853,14.372291206080686,-7.33594022830868,0.5617844524119232
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.38965801377027e-06,0.007963972149131525,0.6667122772949153,0.0,0.0,-111.93952229685436,5.349461341818634,-80.97322621253896,24.45744612873525,-58.59981091785018,5.183940250981522,2.369077376983666,-33.92465256945286,-60.18600634061119,73.99074816639549,-11.992222046696101,7.035673550133072,2.108483675417711,4.868046627237952,-7.5331663988443545,0.43861683940884266,-2.0135357135400804,14.371337848888563,-7.330597496950452,-0.5352558273834489,-7.527512453354929,-0.41621941672521334,2.0098460266991363,14.372507630713963,-7.336348924258661,0.5618917595477719
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.396536627036192e-06,0.007971385358832482,0.6673328819164834,0.0,0.0,-112.0597204621969,5.348040845049518,-81.04859959341425,24.43754546573213,-58.654358156167405,5.188765686761323,2.371282616663628,-33.972231120078995,-60.23563007148876,74.05962195472839,-12.046051637206112,7.042222659351179,2.110446343210142,4.872578015571059,-7.533186588559503,0.43872645595105353,-2.01355399770908,14.371552631161622,-7.330999794038585,-0.5353380662182174,-7.527527380133095,-0.4163081847777503,2.0098608763480534,14.372723501870537,-7.3367565750240695,0.5619987922601453
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.403397574425124e-06,0.007978779529688602,0.6679518926811969,0.0,0.0,-112.17960993072496,5.346623996446132,-81.12377939793578,24.41769591225517,-58.70876530450357,5.193578729700938,2.3734821927757435,-34.019687477933104,-60.28512635709623,74.12831885917123,-12.099742980821357,7.048754948935245,2.112403970415692,4.8770977662461386,-7.533206726422773,0.4388357909725165,-2.0135722349200855,14.371766861823906,-7.33140105793433,-0.5354200938445514,-7.527542268575827,-0.41639672485330453,2.009875687859622,14.372938818619826,-7.337163178847603,0.5621055500876462
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.410240826486268e-06,0.007986154629960208,0.6685693069319357,0.0,0.0,-112.29919018780983,5.345210802090336,-81.19876530339229,24.3978975535091,-58.76303212931453,5.1983793591402545,2.375676095878274,-34.067021439307496,-60.334494984969524,74.19683858484078,-12.153295847070318,7.055270390845245,2.114356548631193,4.881605859862042,-7.533226812347721,0.4389448440039082,-2.013590425094813,14.371980539955818,-7.331801286915249,-0.5355019099103452,-7.527557118619215,-0.4164850365718157,2.009890461170263,14.373153580037577,-7.3375687339839,0.5622120325720137
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.417066353971072e-06,0.007993510628125595,0.6691851220298272,0.0,0.0,-112.41846072235685,5.343801268022226,-81.2735569892886,24.37815047411352,-58.81715839866,5.203167554561033,2.377864316594321,-34.114232801893436,-60.38373574410356,74.26518083887878,-12.206710007064187,7.061768957233711,2.116304069511186,4.886102277150854,-7.533246846248497,0.43905361457912806,-2.013608568155517,14.372193664644088,-7.332200479270735,-0.5355835140659111,-7.527571930199789,-0.416573119555833,2.009905196216834,14.37336778520589,-7.337973238699593,0.5623182392581342
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.42387412783376e-06,0.008000847492881581,0.6697993353542926,0.0,0.0,-112.53742102681474,5.342395400240019,-81.34815413735147,24.358454758101402,-58.87114388220763,5.20794329558729,2.3800468456119916,-34.16132136478473,-60.432848424956106,74.3333453304573,-12.259985233501,7.0682506204462365,2.1182465247680686,4.890586998978239,-7.533266828039851,0.43916210223530705,-2.01362666402499,14.372406234981765,-7.332598633302042,-0.5356649059639857,-7.52758670325452,-0.4166609734305226,2.009919892936632,14.373581433213216,-7.338376691273327,0.5624241696940488
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.430664119231948e-06,0.008008165193144198,0.670411944303105,0.0,0.0,-112.6560705971863,5.340993204699933,-81.42255643153642,24.33881048891726,-58.92498835123802,5.212706561985721,2.382223673684601,-34.208286928482025,-60.4818328194523,74.401331770785,-12.31312130067049,7.074715353022066,2.1201839061722727,4.895060006343846,-7.533286757637123,0.4392703065128172,-2.0136447126265655,14.372618250068264,-7.332995747322316,-0.5357460852597373,-7.527601437720819,-0.41674859782367546,2.0099345512673907,14.373794523154398,-7.338779089995799,0.5625298234309641
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.437436299527258e-06,0.00801546369804933,0.6710229462924426,0.0,0.0,-112.7744089330393,5.339594687316056,-81.49676355803435,24.319217749415387,-58.97869157864953,5.217457333666134,2.3843947916308688,-34.255129294897095,-60.530688720989,74.46913987311316,-12.366117984458857,7.081163127694678,2.1221162055524387,4.899521280381725,-7.533306634956259,0.43937822695528167,-2.0136627138841194,14.372829709009357,-7.333391819656636,-0.535827051610773,-7.527616133536539,-0.41683599236571517,2.009949171147285,14.37400705413068,-7.339180433169799,0.5626352000232606
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.444190640285889e-06,0.008022742976953339,0.6716323387569411,0.0,0.0,-112.89243553751605,5.338199853960229,-81.57077520527783,24.299676621858232,-59.032253338962775,5.222195590681852,2.386560190335097,-34.30184826735666,-60.57941592443887,74.53676935274139,-12.418975062353232,7.087593917392323,2.1240434147955782,4.903970802360685,-7.533326459913798,0.4394858631095837,-2.0136806677220713,14.37304061091721,-7.3337868486420446,-0.5359078046771463,-7.527630790639979,-0.41692315668970537,2.0099637525149316,14.374219025249724,-7.3395807191102405,0.5627402990285022
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.45092711327922e-06,0.008030002999433714,0.6722401191497481,0.0,0.0,-113.01014991734458,5.336808710461921,-81.64459106394776,24.280187187914613,-59.08567340832549,5.226921313230136,2.3887198607473707,-34.34844365060676,-60.62801422615488,74.60421992702378,-12.47169231344646,7.094007695238611,2.1259655258472483,4.908408553684705,-7.533346232426889,0.4395932145258763,-2.0136985740653865,14.373250954910391,-7.3341808326275855,-0.5359883441213632,-7.527645408969881,-0.41701009043135767,2.009978295309391,14.374430435625637,-7.339979946144197,0.5628451200074455
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.457645690484434e-06,0.008037243735289745,0.6728462849425796,0.0,0.0,-113.12755158284887,5.3354212626081,-81.71821082698015,24.26074952865794,-59.13895156451743,5.231634481652618,2.390873793883753,-34.39491525081688,-60.67648342397466,74.67149131537505,-12.524269518441884,7.100404434553092,2.1278825307117266,4.91283451589334,-7.533365952413276,0.4397002807575921,-2.0137164328395762,14.373460740113902,-7.334573769974338,-0.5360686696083906,-7.527659988465436,-0.4170967932290393,2.009992799470166,14.374641284378974,-7.340378112610937,0.5629496625240493
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.464346344085058e-06,0.0080444651545431,0.6734508336257679,0.0,0.0,-113.24464004795868,5.334037516143125,-81.79163418957205,24.241363724564657,-59.192087586954564,5.236335076435681,2.3930219808264583,-34.44126287558376,-60.72482331722443,74.73858323927601,-12.576706459657627,7.106784108851775,2.1297944214521665,4.917248670662074,-7.533385619791319,0.43980706136145187,-2.0137342439707013,14.37366996565918,-7.334965659055453,-0.5361487808056623,-7.527674529066281,-0.41718326472378064,2.0100072649372067,14.374851570636778,-7.3407752168619576,0.5630539261454833
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.471029046471622e-06,0.008051667227438539,0.6740537627083218,0.0,0.0,-113.36141483022111,5.332657476768603,-81.86486084918877,24.2220298555123,-59.24508125669452,5.241023078210931,2.3951644127240677,-34.48748633393602,-60.77303370672382,74.80549542228013,-12.629002921031795,7.113146691847762,2.131701190190786,4.921650999802765,-7.533405234479976,0.4399135558974754,-2.013752007385373,14.373878630684134,-7.33535649825618,-0.536228677383087,-7.527689030712501,-0.4172695045592833,2.0100216916509086,14.375061293532577,-7.341171257261027,0.5631579104421383
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.477693770242209e-06,0.008058849924444502,0.6746550697179762,0.0,0.0,-113.47787545080986,5.331281150143283,-81.93789050556991,24.202748000777945,-59.29793235644071,5.245698467755567,2.3973010807916992,-34.53358543633781,-60.821114394789745,74.87222759001902,-12.681158688126642,7.119492157451755,2.133602829109023,4.926041485263988,-7.53342479639882,0.4400197639289897,-2.0137697230107534,14.374086734333142,-7.335746285973918,-0.5363083590130547,-7.527703493344634,-0.4173555123819272,2.010036079552117,14.375270452206422,-7.341566232184211,0.5632616149876342
-50.0,-61.5,106.839,0.0,0.0,0.0,-7.4843404882030795e-06,0.008066013216253795,0.6752547522012484,0.0,0.0,-113.59402143453661,5.32990854188292,-82.01072286073624,24.183518239036374,-59.350640670547484,5.250361225992832,2.3994319763112144,-34.57955999469331,-60.869065185240984,74.93877947020881,-12.733173548133664,7.125820479772675,2.135499330447717,4.930420109131471,-7.533444305468034,0.4401256850226397,-2.0137873907745583,14.374294275757094,-7.336135020618232,-0.5363878253704446,-7.527717916903671,-0.417441287840779,2.0100504285821255,14.375479045804896,-7.341960140019911,0.5633650393588308
