schema,pp_serve_clip_v1
policy_hz,50.0000000000
frame,time_s,phase,event_mask,left_hip_pitch_joint,right_hip_pitch_joint,waist_yaw_joint,left_hip_roll_joint,right_hip_roll_joint,waist_roll_joint,left_hip_yaw_joint,right_hip_yaw_joint,waist_pitch_joint,left_knee_joint,right_knee_joint,head_yaw_joint,left_shoulder_pitch_joint,right_shoulder_pitch_joint,left_ankle_pitch_joint,right_ankle_pitch_joint,head_pitch_joint,left_shoulder_roll_joint,right_shoulder_roll_joint,left_ankle_roll_joint,right_ankle_roll_joint,left_shoulder_yaw_joint,right_shoulder_yaw_joint,left_elbow_joint,right_elbow_joint,left_wrist_roll_joint,right_wrist_roll_joint,left_wrist_pitch_joint,right_wrist_pitch_joint,left_wrist_yaw_joint,right_wrist_yaw_joint
148,2.9600000000,PRE_SWING,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.9047947967,-1.1169745876,-0.0700000000,-0.0700000000,0.0000000000,-0.0061088050,-0.8679448052,-0.0080000000,0.0080000000,-1.0561779496,0.3300311506,1.2527905179,0.7812204456,-2.6249782000,0.5454386477,0.3821700835,0.1802273569,-0.4429554816,1.3578884418
149,2.9800000000,PRE_SWING,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.9047947967,-1.1169745876,-0.0700000000,-0.0700000000,0.0000000000,-0.0061088050,-0.8679448052,-0.0080000000,0.0080000000,-1.0561779496,0.3300311506,1.2527905179,0.7812204456,-2.6249782000,0.5454386477,0.3821700835,0.1802273569,-0.4429554816,1.3578884418
150,3.0000000000,PRE_SWING,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.9047947967,-1.1169745876,-0.0700000000,-0.0700000000,0.0000000000,-0.0061088050,-0.8679448052,-0.0080000000,0.0080000000,-1.0561779496,0.3300311506,1.2527905179,0.7812204456,-2.6249782000,0.5454386477,0.3821700835,0.1802273569,-0.4429554816,1.3578884418
151,3.0200000000,TOSS_COMMIT,4,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.9047947967,-1.1169745876,-0.0700000000,-0.0700000000,0.0000000000,-0.0061088050,-0.8679448052,-0.0080000000,0.0080000000,-1.0561779496,0.3300311506,1.2527905179,0.7812204456,-2.6249782000,0.5454386477,0.3821700835,0.1802273569,-0.4429554816,1.3578884418
152,3.0400000000,TOSS_COMMIT,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.8967006411,-1.1169745876,-0.0700000000,-0.0700000000,0.0000000000,-0.0061533855,-0.8679448052,-0.0080000000,0.0080000000,-1.0316846441,0.3300311506,1.2428962909,0.7812204456,-2.5984648744,0.5454386477,0.3732847600,0.1802273569,-0.4463156643,1.3578884418
153,3.0600000000,TOSS_COMMIT,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.8805665639,-1.1169745876,-0.0700000000,-0.0700000000,0.0000000000,-0.0027974858,-0.8679448052,-0.0080000000,0.0080000000,-0.9740568522,0.3300311506,1.2202833648,0.7812204456,-2.5398454582,0.5454386477,0.3661009893,0.1802273569,-0.4378590428,1.3578884418
154,3.0800000000,TOSS_COMMIT,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.8648651649,-1.1169745876,-0.0700000000,-0.0700000000,0.0000000000,0.0053121103,-0.8679448052,-0.0080000000,0.0080000000,-0.9019158708,0.3300311506,1.1915890723,0.7812204456,-2.4713759431,0.5454386477,0.3760637350,0.1802273569,-0.4097906946,1.3578884418
155,3.1000000000,TOSS_COMMIT,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.8513188674,-1.1169745876,-0.0700000000,-0.0700000000,0.0000000000,0.0163421511,-0.8679448052,-0.0080000000,0.0080000000,-0.8242423077,0.3300311506,1.1587856155,0.7812204456,-2.4025265648,0.5454386477,0.4047823613,0.1802273569,-0.3629147228,1.3578884418
156,3.1200000000,TOSS_COMMIT,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.8385766814,-1.1169745876,-0.0700000000,-0.0700000000,0.0000000000,0.0270211029,-0.8679448052,-0.0080000000,0.0080000000,-0.7452423077,0.3300311506,1.1218723841,0.7812204456,-2.3361224245,0.5454386477,0.4457312042,0.1802273569,-0.3042916594,1.3578884418
157,3.1400000000,TOSS_COMMIT,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.8244707229,-1.1169745876,-0.0700000000,-0.0700000000,0.0000000000,0.0340686311,-0.8679448052,-0.0080000000,0.0080000000,-0.6670508870,0.3300311506,1.0805815816,0.7812204456,-2.2722872364,0.5454386477,0.4888904361,0.1802273569,-0.2431173982,1.3578884418
158,3.1600000000,TOSS_COMMIT,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.8075856850,-1.1169745876,-0.0700000000,-0.0700000000,0.0000000000,0.0352368284,-0.8679448052,-0.0080000000,0.0080000000,-0.5915347415,0.3300311506,1.0354994797,0.7812204456,-2.2112054060,0.5454386477,0.5243729874,0.1802273569,-0.1873475594,1.3578884418
159,3.1800000000,TOSS_COMMIT,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.7882482314,-1.1169745876,-0.0700000000,-0.0700000000,0.0000000000,0.0299530409,-0.8679448052,-0.0080000000,0.0080000000,-0.5213747952,0.3300311506,0.9886619953,0.7812204456,-2.1548505558,0.5454386477,0.5450441987,0.1802273569,-0.1414355187,1.3578884418
160,3.2000000000,TOSS_COMMIT,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.7689519238,-1.1169745876,-0.0700000000,-0.0700000000,0.0000000000,0.0195628135,-0.8679448052,-0.0080000000,0.0080000000,-0.4604589089,0.3300311506,0.9436331551,0.7812204456,-2.1077021099,0.5454386477,0.5481351821,0.1802273569,-0.1052378299,1.3578884418
161,3.2200000000,TOSS_COMMIT,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.7542199795,-1.1169745876,-0.0700000000,-0.0700000000,0.0000000000,0.0071727387,-0.8679448052,-0.0080000000,0.0080000000,-0.4135865055,0.3300311506,0.9050676875,0.7812204456,-2.0764530998,0.5454386477,0.5358500414,0.1802273569,-0.0740949019,1.3578884418
162,3.2400000000,TOSS_COMMIT,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.7499063244,-1.1169745876,-0.0700000000,-0.0700000000,0.0000000000,-0.0029068113,-0.8679448052,-0.0080000000,0.0080000000,-0.3854864004,0.3300311506,0.8777578650,0.7812204456,-2.0687097177,0.5454386477,0.5149670394,0.1802273569,-0.0400882424,1.3578884418
163,3.2600000000,TOSS_COMMIT,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.7619359103,-1.1169745876,-0.0700000000,-0.0700000000,0.0000000000,-0.0061190031,-0.8679448052,-0.0080000000,0.0080000000,-0.3791477993,0.3300311506,0.8651642193,0.7812204456,-2.0906831470,0.5454386477,0.4954341735,0.1802273569,0.0055244232,1.3578884418
164,3.2800000000,TOSS_COMMIT,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.7944906044,-1.1169745876,-0.0700000000,-0.0700000000,0.0000000000,0.0009825700,-0.8679448052,-0.0080000000,0.0080000000,-0.3934643685,0.3300311506,0.8674273581,0.7812204456,-2.1438768293,0.5454386477,0.4879622985,0.1802273569,0.0686882927,1.3578884418
165,3.3000000000,TOSS_COMMIT,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.8476838392,-1.1169745876,-0.0700000000,-0.0700000000,0.0000000000,0.0189807469,-0.8679448052,-0.0080000000,0.0080000000,-0.4201906203,0.3300311506,0.8788418673,0.7812204456,-2.2207907813,0.5454386477,0.5006373080,0.1802273569,0.1476882927,1.3578884418
166,3.3200000000,TOSS_COMMIT,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.9150200363,-1.1169745876,-0.0700000000,-0.0700000000,0.0000000000,0.0434681213,-0.8679448052,-0.0080000000,0.0080000000,-0.4402054354,0.3300311506,0.8846619526,0.7812204456,-2.2997907813,0.5454386477,0.5346988231,0.1802273569,0.2266882927,1.3578884418
167,3.3400000000,RELEASE_VERIFY,8,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.9826677047,-1.1169745876,-0.0700000000,-0.0700000000,0.0000000000,0.0627025345,-0.8679448052,-0.0080000000,0.0080000000,-0.4190472114,0.3300311506,0.8563454202,0.7812204456,-2.3401596657,0.5454386477,0.5804959989,0.1802273569,0.2651383296,1.3578884418
168,3.3600000000,RELEASE_VERIFY,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-1.0319726470,-1.1169745876,-0.0700000000,-0.0700000000,0.0000000000,0.0728499339,-0.8679448052,-0.0080000000,0.0080000000,-0.3697422691,0.3300311506,0.8070404779,0.7812204456,-2.3401596657,0.5454386477,0.6189014168,0.1802273569,0.2651383296,1.3578884418
169,3.3800000000,RELEASE_VERIFY,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-1.0647405924,-1.1169745876,-0.0700000000,-0.0700000000,0.0000000000,0.0748542720,-0.8679448052,-0.0080000000,0.0080000000,-0.3369743237,0.3300311506,0.7742725325,0.7812204456,-2.3401596657,0.5454386477,0.6176881015,0.1802273569,0.2651383296,1.3578884418
170,3.4000000000,SWING_COMMIT,16,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-1.0794063854,-1.1169745876,-0.0700000000,-0.0700000000,0.0000000000,0.0793639856,-0.8679448052,-0.0080000000,0.0080000000,-0.3223085307,0.3300311506,0.7596067395,0.7812204456,-2.3401596657,0.5454386477,0.6147891646,0.1802273569,0.2651383296,1.3578884418
171,3.4200000000,SWING_COMMIT,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-1.0707998784,-1.1169745876,-0.0700000000,-0.0700000000,0.0000000000,0.0879704926,-0.8679448052,-0.0080000000,0.0080000000,-0.3202373524,0.3300311506,0.7587390724,0.7812204456,-2.3401596657,0.5454386477,0.6233956716,0.1802273569,0.2651383296,1.3578884418
172,3.4400000000,SWING_COMMIT,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-1.0454567434,-1.0447460162,-0.0700000000,-0.0700000000,0.0000000000,0.1098074150,-0.8553359522,-0.0080000000,0.0080000000,-0.3455804873,0.2923205102,0.7748375464,0.7089918742,-2.3401596657,0.6191210264,0.6487388066,0.1503414373,0.2651383296,1.3890609872
173,3.4600000000,SWING_COMMIT,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-1.0042767103,-0.9657460162,-0.0700000000,-0.0700000000,0.0000000000,0.1345839620,-0.8462230142,-0.0080000000,0.0080000000,-0.3867605204,0.2557429611,0.8160175795,0.6299918742,-2.3401596657,0.6981210264,0.6864633514,0.1176566561,0.2651383296,1.3857731747
174,3.4800000000,SWING_COMMIT,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.9638650421,-0.8867460162,-0.0700000000,-0.0700000000,0.0000000000,0.1502245875,-0.8397978324,-0.0080000000,0.0080000000,-0.4271721886,0.2398134217,0.8564292477,0.5509918742,-2.3401596657,0.7704115362,0.6958132888,0.0726629390,0.2651383296,1.3301226600
175,3.5000000000,SWING_COMMIT,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.8873853730,-0.8077460162,-0.0700000000,-0.0700000000,0.0000000000,0.1325187180,-0.8236490779,-0.0080000000,0.0080000000,-0.4483131453,0.2322539248,0.8564292478,0.4788049927,-2.3401596657,0.8253414722,0.6296698420,0.0055312869,0.2651383296,1.2511226600
176,3.5200000000,SWING_COMMIT,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.8287791763,-0.7347743624,-0.0700000000,-0.0700000000,0.0000000000,0.1383966518,-0.7928582906,-0.0080000000,0.0080000000,-0.4892460008,0.2359046020,0.8564292478,0.4265780860,-2.3401596657,0.8397760904,0.6103021802,-0.0657690467,0.2651383296,1.1757266848
177,3.5400000000,SWING_COMMIT,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.7810895070,-0.7195163970,-0.0700000000,-0.0700000000,0.0000000000,0.1623869580,-0.7640767114,-0.0080000000,0.0080000000,-0.5667805455,0.2563755739,0.8566206030,0.3927041633,-2.3401845812,0.8034444845,0.5966645123,-0.1082608177,0.2648891130,1.1497864029
178,3.5600000000,SWING_COMMIT,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.7363443024,-0.7419622990,-0.0700000000,-0.0700000000,0.0000000000,0.1949023107,-0.7378870439,-0.0080000000,0.0080000000,-0.6436058780,0.2968284172,0.8581564143,0.3786849400,-2.3405355862,0.7369763570,0.6045361539,-0.1331293940,0.2626609062,1.1490843273
179,3.5800000000,SWING_COMMIT,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.6895653281,-0.7699524564,-0.0700000000,-0.0700000000,0.0000000000,0.2326594816,-0.7044494590,-0.0080000000,0.0080000000,-0.7062993505,0.3434486065,0.8602431324,0.3674271954,-2.3415329054,0.6634435975,0.6369123695,-0.1613827522,0.2555745743,1.1415783151
180,3.6000000000,SWING_COMMIT,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.6188658024,-0.8078096952,-0.0700000000,-0.0700000000,0.0000000000,0.2560004393,-0.6652019193,-0.0080000000,0.0080000000,-0.6765175616,0.3979844408,0.8601543806,0.3647983045,-2.3390685250,0.5847749355,0.7117052599,-0.1893288985,0.2419833623,1.1296884316
181,3.6200000000,SWING_COMMIT,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.5469836555,-0.8549258167,-0.0700000000,-0.0700000000,0.0000000000,0.2873113919,-0.6208685262,-0.0080000000,0.0080000000,-0.6375654934,0.4589150370,0.8549091353,0.3731337428,-2.3307836878,0.5057749355,0.7868477068,-0.2142694251,0.2184015961,1.1129211553
182,3.6400000000,SWING_COMMIT,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.4782127583,-0.9089461158,-0.0700000000,-0.0700000000,0.0000000000,0.3298570333,-0.5715835926,-0.0080000000,0.0080000000,-0.6297919846,0.5201290844,0.8411511209,0.3917465733,-2.3152556178,0.4267749355,0.8512741680,-0.2302232569,0.1805321465,1.0924835708
183,3.6600000000,SWING_COMMIT,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.4125464494,-0.9675812410,-0.0700000000,-0.0700000000,0.0000000000,0.3768029856,-0.5177782299,-0.0080000000,0.0080000000,-0.6405492592,0.5748300482,0.8158190574,0.4189640978,-2.2925721333,0.3477749355,0.8864163827,-0.2313143578,0.1252473079,1.0712742794
184,3.6800000000,SWING_COMMIT,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.3474707216,-1.0314031964,-0.0700000000,-0.0700000000,0.0000000000,0.4224321672,-0.4618145751,-0.0080000000,0.0080000000,-0.6535253741,0.6227864897,0.7765344062,0.4556046108,-2.2635840373,0.2717038624,0.8931187700,-0.2165876671,0.0542910290,1.0508505974
185,3.7000000000,SWING_COMMIT,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.2801651985,-1.1029056323,-0.0700000000,-0.0700000000,0.0000000000,0.4644747662,-0.4047442503,-0.0080000000,0.0080000000,-0.6637253253,0.6633594046,0.7218824660,0.5041794896,-2.2312080036,0.2009194067,0.8732940418,-0.1858496646,-0.0247089710,1.0354215944
186,3.7200000000,SWING_COMMIT,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.2106209867,-1.1805608938,-0.0700000000,-0.0700000000,0.0000000000,0.4864248326,-0.3448313934,-0.0080000000,0.0080000000,-0.6372287249,0.6876373277,0.6782146238,0.5687116671,-2.1859938190,0.1289900275,0.8672372467,-0.1434735017,-0.1037089710,1.0296372427
187,3.7400000000,SWING_COMMIT,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.1563692267,-1.2595608938,-0.0700000000,-0.0700000000,0.0000000000,0.4918152295,-0.2851441810,-0.0080000000,0.0080000000,-0.5897067974,0.6906429230,0.6450214818,0.6448293924,-2.1367391159,0.0518834149,0.8747450083,-0.0913720798,-0.1827089710,1.0271324451
188,3.7600000000,SWING_COMMIT,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.1170600327,-1.3385608938,-0.0700000000,-0.0700000000,0.0000000000,0.4889333218,-0.2306489757,-0.0080000000,0.0080000000,-0.5480167214,0.6808142850,0.6131449004,0.7238293924,-2.1015627014,-0.0271165851,0.8790527359,-0.0322369292,-0.2370557027,1.0132331258
189,3.7800000000,FOLLOW_THROUGH,32,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.0855865764,-1.4175608938,-0.0700000000,-0.0700000000,0.0000000000,0.4757572436,-0.1805081650,-0.0080000000,0.0080000000,-0.4928328338,0.6744407128,0.5838212434,0.8028293924,-2.0681561426,-0.1061165851,0.8917783283,0.0355426109,-0.2665647611,0.9787719827
190,3.8000000000,FOLLOW_THROUGH,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.0722353559,-1.4965608938,-0.0700000000,-0.0700000000,0.0000000000,0.4804914581,-0.1275240423,-0.0080000000,0.0080000000,-0.4913889690,0.6815124103,0.5581264817,0.8818293924,-2.0598823543,-0.1851165851,0.8792164524,0.1098570407,-0.2996155102,0.9235995382
191,3.8200000000,FOLLOW_THROUGH,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.0612038120,-1.5755608938,-0.0700000000,-0.0700000000,0.0000000000,0.4844031376,-0.0633151912,-0.0080000000,0.0080000000,-0.4901959651,0.7085844908,0.5368959963,0.9608293924,-2.0553029865,-0.2641165851,0.8688371103,0.1888570407,-0.3247058721,0.8523610128
192,3.8400000000,FOLLOW_THROUGH,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.0527593325,-1.6534888851,-0.0700000000,-0.0700000000,0.0000000000,0.4873974689,-0.0127519646,-0.0080000000,0.0080000000,-0.4892827387,0.7649381981,0.5206443820,1.0398293924,-2.0531775156,-0.3167148833,0.8608918815,0.2590527306,-0.3425559511,0.7733610128
193,3.8600000000,FOLLOW_THROUGH,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.0469609513,-1.7046044999,-0.0700000000,-0.0700000000,0.0000000000,0.4894535192,0.0091714478,-0.0080000000,0.0080000000,-0.4886556740,0.8284891870,0.5094852506,1.1188293924,-2.0524110117,-0.2783434548,0.8554363094,0.2485389984,-0.3541316467,0.6943610128
194,3.8800000000,FOLLOW_THROUGH,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.0436176769,-1.7244958620,-0.0700000000,-0.0700000000,0.0000000000,0.4906390122,0.0069430837,-0.0080000000,0.0080000000,-0.4882941163,0.8953583285,0.5030510344,1.1877744162,-2.0522254988,-0.1993434548,0.8522906945,0.2014422961,-0.3605540192,0.6153610128
195,3.9000000000,FOLLOW_THROUGH,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.0422468221,-1.7247363661,-0.0700000000,-0.0700000000,0.0000000000,0.4911251041,0.0061088050,-0.0080000000,0.0080000000,-0.4881458655,0.9640976992,0.5004127896,1.2141645340,-2.0522036558,-0.1203434548,0.8510008867,0.1754398154,-0.3631341174,0.5363610128
196,3.9200000000,FOLLOW_THROUGH,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.0420323330,-1.7176418327,-0.0700000000,-0.0700000000,0.0000000000,0.4912011598,0.0061088050,-0.0080000000,0.0080000000,-0.4881226697,1.0430976992,0.5000000000,1.2119844614,-2.0522030913,-0.0413434548,0.8507990786,0.1820991383,-0.3635350051,0.4573610128
197,3.9400000000,FOLLOW_THROUGH,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.0420323330,-1.7062594181,-0.0700000000,-0.0700000000,0.0000000000,0.4912011598,0.0061088050,-0.0080000000,0.0080000000,-0.4881226697,1.1220976992,0.5000000000,1.2074845525,-2.0522030913,0.0376565452,0.8507990786,0.1829324977,-0.3635350051,0.3783610128
198,3.9600000000,FOLLOW_THROUGH,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.0420323330,-1.7015108920,-0.0700000000,-0.0700000000,0.0000000000,0.4912011598,0.0061088050,-0.0080000000,0.0080000000,-0.4881226697,1.2010976992,0.5000000000,1.2023614903,-2.0522030913,0.1166565452,0.8507990786,0.1850966921,-0.3635350051,0.3049726189
199,3.9800000000,FOLLOW_THROUGH,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.0420323330,-1.7031714450,-0.0700000000,-0.0700000000,0.0000000000,0.4912011598,0.0061088050,-0.0080000000,0.0080000000,-0.4881226697,1.2691197801,0.5000000000,1.2003726200,-2.0522030913,0.1956565452,0.8507990786,0.1866940129,-0.3635350051,0.2707579586
200,4.0000000000,FOLLOW_THROUGH,0,-0.1810000000,-0.1810000000,0.0000000000,0.0060000000,-0.0060000000,0.0000000000,-0.0350000000,0.0350000000,0.0000000000,0.2470000000,0.2470000000,0.0000000000,-0.0420323330,-1.7030345797,-0.0700000000,-0.0700000000,0.0000000000,0.4912011598,0.0060496736,-0.0080000000,0.0080000000,-0.4881226697,1.2690241680,0.5000000000,1.2002595664,-2.0522030913,0.1956800362,0.8507990786,0.1866533442,-0.3635350051,0.2707174573
